crop_id,scene_id,disaster,damage_label,label_id,pre_crop_path,post_crop_path,crop_width,crop_height,polygon_area
mexico-earthquake_00000003__b0667,mexico-earthquake_00000003,mexico-earthquake,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000003__b0667.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000003__b0667.jpg,68,67,676.8562067659263
hurricane-harvey_00000130__b0001,hurricane-harvey_00000130,hurricane-harvey,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000130__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000130__b0001.jpg,48,48,688.7105488812723
hurricane-michael_00000012__b0047,hurricane-michael_00000012,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000012__b0047.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000012__b0047.jpg,81,82,2129.909490612511
palu-tsunami_00000047__b0100,palu-tsunami_00000047,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000047__b0100.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000047__b0100.jpg,71,71,1352.8279975342368
mexico-earthquake_00000040__b0041,mexico-earthquake_00000040,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000040__b0041.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000040__b0041.jpg,83,83,1311.1440991419472
palu-tsunami_00000068__b0310,palu-tsunami_00000068,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000068__b0310.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000068__b0310.jpg,64,64,1285.1181652216278
hurricane-michael_00000239__b0058,hurricane-michael_00000239,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000239__b0058.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000239__b0058.jpg,52,52,946.9999999745147
mexico-earthquake_00000105__b0026,mexico-earthquake_00000105,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000105__b0026.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000105__b0026.jpg,27,17,85.79055271813851
santa-rosa-wildfire_00000093__b0024,santa-rosa-wildfire_00000093,santa-rosa-wildfire,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000093__b0024.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000093__b0024.jpg,89,89,1763.633244302621
hurricane-michael_00000206__b0140,hurricane-michael_00000206,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000206__b0140.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000206__b0140.jpg,43,43,669.939686081297
hurricane-michael_00000049__b0074,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0074.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0074.jpg,63,64,1413.630520871016
hurricane-harvey_00000402__b0107,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0107.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0107.jpg,61,61,470.9446622237165
palu-tsunami_00000023__b0144,palu-tsunami_00000023,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000023__b0144.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000023__b0144.jpg,47,47,720.2370986071511
hurricane-michael_00000281__b0118,hurricane-michael_00000281,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0118.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0118.jpg,29,29,171.99999997793554
hurricane-harvey_00000402__b0093,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0093.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0093.jpg,42,42,422.62703347415425
midwest-flooding_00000061__b0029,midwest-flooding_00000061,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000061__b0029.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000061__b0029.jpg,29,45,188.92844680985937
santa-rosa-wildfire_00000049__b0059,santa-rosa-wildfire_00000049,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000049__b0059.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000049__b0059.jpg,80,80,1923.4308762203498
santa-rosa-wildfire_00000203__b0138,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0138.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0138.jpg,71,71,1229.4673546164065
socal-fire_00001274__b0012,socal-fire_00001274,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001274__b0012.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001274__b0012.jpg,26,25,96.80242555438616
hurricane-harvey_00000491__b0107,hurricane-harvey_00000491,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0107.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0107.jpg,89,89,1609.870380658689
hurricane-florence_00000003__b0025,hurricane-florence_00000003,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000003__b0025.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000003__b0025.jpg,74,73,1608.5678101533056
midwest-flooding_00000237__b0028,midwest-flooding_00000237,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000237__b0028.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000237__b0028.jpg,77,77,1400.3583303220742
palu-tsunami_00000068__b0485,palu-tsunami_00000068,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000068__b0485.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000068__b0485.jpg,27,27,284.4526909628293
santa-rosa-wildfire_00000203__b0146,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0146.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0146.jpg,56,56,879.0217609603648
palu-tsunami_00000189__b0100,palu-tsunami_00000189,palu-tsunami,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0100.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0100.jpg,26,26,168.51175165820302
santa-rosa-wildfire_00000203__b0125,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0125.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0125.jpg,75,75,1547.3591718983805
hurricane-michael_00000206__b0181,hurricane-michael_00000206,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000206__b0181.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000206__b0181.jpg,60,60,1234.0000000227506
hurricane-florence_00000359__b0002,hurricane-florence_00000359,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000359__b0002.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000359__b0002.jpg,30,31,204.43524229520204
santa-rosa-wildfire_00000203__b0063,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0063.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0063.jpg,75,74,1368.5756496800968
guatemala-volcano_00000027__b0022,guatemala-volcano_00000027,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000027__b0022.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000027__b0022.jpg,25,25,159.08814665688814
hurricane-harvey_00000402__b0039,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0039.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0039.jpg,37,37,579.2644149888852
hurricane-florence_00000485__b0065,hurricane-florence_00000485,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000485__b0065.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000485__b0065.jpg,26,26,137.07871600485134
hurricane-michael_00000239__b0013,hurricane-michael_00000239,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000239__b0013.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000239__b0013.jpg,40,40,536.5000000709076
hurricane-harvey_00000467__b0014,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0014.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0014.jpg,81,81,1291.9666470570635
hurricane-michael_00000206__b0123,hurricane-michael_00000206,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000206__b0123.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000206__b0123.jpg,50,50,552.5000000159322
socal-fire_00001285__b0042,socal-fire_00001285,socal-fire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001285__b0042.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001285__b0042.jpg,69,68,1003.3971562440372
hurricane-harvey_00000130__b0002,hurricane-harvey_00000130,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000130__b0002.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000130__b0002.jpg,53,52,755.1948015851195
midwest-flooding_00000061__b0044,midwest-flooding_00000061,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000061__b0044.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000061__b0044.jpg,131,132,4259.138100943281
palu-tsunami_00000168__b0137,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0137.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0137.jpg,38,37,360.01852848697956
hurricane-florence_00000310__b0001,hurricane-florence_00000310,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000310__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000310__b0001.jpg,51,51,622.2547851538177
santa-rosa-wildfire_00000203__b0174,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0174.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0174.jpg,69,70,1099.5099103975797
mexico-earthquake_00000105__b0095,mexico-earthquake_00000105,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000105__b0095.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000105__b0095.jpg,56,56,553.6611327760428
hurricane-michael_00000281__b0060,hurricane-michael_00000281,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0060.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0060.jpg,47,54,668.6271354334589
hurricane-harvey_00000467__b0050,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0050.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0050.jpg,82,82,1511.0458192492574
santa-rosa-wildfire_00000049__b0013,santa-rosa-wildfire_00000049,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000049__b0013.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000049__b0013.jpg,78,78,1566.2788802120222
socal-fire_00001341__b0013,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0013.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0013.jpg,64,63,1075.6787975820473
palu-tsunami_00000189__b0093,palu-tsunami_00000189,palu-tsunami,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0093.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0093.jpg,61,60,901.9649080462999
hurricane-florence_00000485__b0004,hurricane-florence_00000485,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000485__b0004.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000485__b0004.jpg,70,70,1075.7831532911998
hurricane-harvey_00000467__b0157,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0157.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0157.jpg,54,48,1070.4018034181377
hurricane-harvey_00000491__b0126,hurricane-harvey_00000491,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0126.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0126.jpg,72,72,1298.4146573549274
hurricane-harvey_00000207__b0011,hurricane-harvey_00000207,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000207__b0011.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000207__b0011.jpg,42,42,587.9838843743184
hurricane-michael_00000122__b0001,hurricane-michael_00000122,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000122__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000122__b0001.jpg,64,64,908.9157466792556
hurricane-michael_00000281__b0026,hurricane-michael_00000281,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0026.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0026.jpg,51,33,423.93486822499204
hurricane-harvey_00000071__b0009,hurricane-harvey_00000071,hurricane-harvey,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000071__b0009.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000071__b0009.jpg,27,27,147.29255369056446
